Union,date,week
26.66,2019-06-01,1922
26.52,2019-06-02,1922
26.39,2019-06-03,1923
26.27,2019-06-04,1923
26.14,2019-06-05,1923
25.99,2019-06-06,1923
25.84,2019-06-07,1923
25.81,2019-06-08,1923
25.78,2019-06-09,1923
25.74,2019-06-10,1924
25.81,2019-06-11,1924
25.81,2019-06-12,1924
25.73,2019-06-13,1924
25.66,2019-06-14,1924
25.67,2019-06-15,1924
25.69,2019-06-16,1924
25.7,2019-06-17,1925
25.75,2019-06-18,1925
25.75,2019-06-19,1925
25.69,2019-06-20,1925
25.64,2019-06-21,1925
25.68,2019-06-22,1925
25.73,2019-06-23,1925
25.78,2019-06-24,1926
25.84,2019-06-25,1926
25.89,2019-06-26,1926
25.94,2019-06-27,1926
25.98,2019-06-28,1926
26.03,2019-06-29,1926
26.08,2019-06-30,1926
26.12,2019-07-01,1927
26.12,2019-07-02,1927
26.13,2019-07-03,1927
26.19,2019-07-04,1927
26.25,2019-07-05,1927
26.33,2019-07-06,1927
26.41,2019-07-07,1927
26.49,2019-07-08,1928
26.54,2019-07-09,1928
26.59,2019-07-10,1928
26.67,2019-07-11,1928
26.66,2019-07-12,1928
26.69,2019-07-13,1928
26.72,2019-07-14,1928
26.74,2019-07-15,1929
26.81,2019-07-16,1929
26.88,2019-07-17,1929
26.94,2019-07-18,1929
26.96,2019-07-19,1929
26.98,2019-07-20,1929
26.99,2019-07-21,1929
27.01,2019-07-22,1930
26.93,2019-07-23,1930
26.84,2019-07-24,1930
26.82,2019-07-25,1930
26.8,2019-07-26,1930
26.76,2019-07-27,1930
26.73,2019-07-28,1930
26.7,2019-07-29,1931
26.68,2019-07-30,1931
26.66,2019-07-31,1931
26.69,2019-08-01,1931
26.73,2019-08-02,1931
26.75,2019-08-03,1931
26.77,2019-08-04,1931
26.79,2019-08-05,1932
26.77,2019-08-06,1932
26.76,2019-08-07,1932
26.78,2019-08-08,1932
26.77,2019-08-09,1932
26.8,2019-08-10,1932
26.82,2019-08-11,1932
26.82,2019-08-12,1933
26.81,2019-08-13,1933
26.81,2019-08-14,1933
26.79,2019-08-15,1933
26.68,2019-08-16,1933
26.68,2019-08-17,1933
26.67,2019-08-18,1933
26.66,2019-08-19,1934
26.67,2019-08-20,1934
26.67,2019-08-21,1934
26.68,2019-08-22,1934
26.69,2019-08-23,1934
26.74,2019-08-24,1934
26.79,2019-08-25,1934
26.84,2019-08-26,1935
26.94,2019-08-27,1935
27.03,2019-08-28,1935
27.05,2019-08-29,1935
27.07,2019-08-30,1935
27.1,2019-08-31,1935
27.12,2019-09-01,1935
27.14,2019-09-02,1936
27.23,2019-09-03,1936
27.31,2019-09-04,1936
27.3,2019-09-05,1936
27.29,2019-09-06,1936
27.3,2019-09-07,1936
27.3,2019-09-08,1936
27.31,2019-09-09,1937
27.34,2019-09-10,1937
27.37,2019-09-11,1937
27.37,2019-09-12,1937
27.33,2019-09-13,1937
27.3,2019-09-14,1937
27.27,2019-09-15,1937
27.24,2019-09-16,1938
27.25,2019-09-17,1938
27.26,2019-09-18,1938
27.2,2019-09-19,1938
27.15,2019-09-20,1938
27.1,2019-09-21,1938
27.05,2019-09-22,1938
27,2019-09-23,1939
27.01,2019-09-24,1939
27.01,2019-09-25,1939
27.02,2019-09-26,1939
27.02,2019-09-27,1939
27.03,2019-09-28,1939
27.04,2019-09-29,1939
27.04,2019-09-30,1940
27.08,2019-10-01,1940
27.16,2019-10-02,1940
27.25,2019-10-03,1940
27.33,2019-10-04,1940
27.38,2019-10-05,1940
27.43,2019-10-06,1940
27.47,2019-10-07,1941
27.56,2019-10-08,1941
27.65,2019-10-09,1941
27.7,2019-10-10,1941
27.69,2019-10-11,1941
27.73,2019-10-12,1941
27.76,2019-10-13,1941
27.79,2019-10-14,1942
27.81,2019-10-15,1942
27.84,2019-10-16,1942
27.81,2019-10-17,1942
27.74,2019-10-18,1942
27.71,2019-10-19,1942
27.69,2019-10-20,1942
27.66,2019-10-21,1943
27.67,2019-10-22,1943
27.68,2019-10-23,1943
27.63,2019-10-24,1943
27.59,2019-10-25,1943
27.47,2019-10-26,1943
27.34,2019-10-27,1943
27.22,2019-10-28,1944
27.16,2019-10-29,1944
27.1,2019-10-30,1944
27.05,2019-10-31,1944
27,2019-11-01,1944
26.89,2019-11-02,1944
26.78,2019-11-03,1944
26.67,2019-11-04,1945
26.62,2019-11-05,1945
26.55,2019-11-06,1945
26.53,2019-11-07,1945
26.5,2019-11-08,1945
26.49,2019-11-09,1945
26.48,2019-11-10,1945
26.47,2019-11-11,1946
26.52,2019-11-12,1946
26.57,2019-11-13,1946
26.53,2019-11-14,1946
26.47,2019-11-15,1946
26.44,2019-11-16,1946
26.4,2019-11-17,1946
26.37,2019-11-18,1947
26.45,2019-11-19,1947
26.53,2019-11-20,1947
26.55,2019-11-21,1947
26.56,2019-11-22,1947
26.61,2019-11-23,1947
26.65,2019-11-24,1947
26.7,2019-11-25,1948
26.76,2019-11-26,1948
26.85,2019-11-27,1948
26.88,2019-11-28,1948
26.92,2019-11-29,1948
26.94,2019-11-30,1948
26.97,2019-12-01,1948
27,2019-12-02,1949
27.05,2019-12-03,1949
27.1,2019-12-04,1949
27.2,2019-12-05,1949
27.29,2019-12-06,1949
27.35,2019-12-07,1949
27.41,2019-12-08,1949
27.46,2019-12-09,1950
27.49,2019-12-10,1950
27.52,2019-12-11,1950
27.51,2019-12-12,1950
27.52,2019-12-13,1950
27.5,2019-12-14,1950
27.48,2019-12-15,1950
27.46,2019-12-16,1951
27.46,2019-12-17,1951
27.48,2019-12-18,1951
27.53,2019-12-19,1951
27.58,2019-12-20,1951
27.6,2019-12-21,1951
27.62,2019-12-22,1951
27.64,2019-12-23,1952
27.65,2019-12-24,1952
27.65,2019-12-25,1952
27.65,2019-12-26,1952
27.66,2019-12-27,1952
27.66,2019-12-28,1952
27.67,2019-12-29,1952
27.67,2019-12-30,1901
27.68,2019-12-31,1901
27.68,2020-01-01,2001
27.68,2020-01-02,2001
27.68,2020-01-03,2001
27.67,2020-01-04,2001
27.67,2020-01-05,2001
27.66,2020-01-06,2002
27.59,2020-01-07,2002
27.52,2020-01-08,2002
27.5,2020-01-09,2002
27.47,2020-01-10,2002
27.42,2020-01-11,2002
27.37,2020-01-12,2002
27.31,2020-01-13,2003
27.27,2020-01-14,2003
27.23,2020-01-15,2003
27.27,2020-01-16,2003
27.3,2020-01-17,2003
27.29,2020-01-18,2003
27.29,2020-01-19,2003
27.28,2020-01-20,2004
27.27,2020-01-21,2004
27.26,2020-01-22,2004
27.3,2020-01-23,2004
27.34,2020-01-24,2004
27.35,2020-01-25,2004
27.35,2020-01-26,2004
27.35,2020-01-27,2005
27.38,2020-01-28,2005
27.4,2020-01-29,2005
27.44,2020-01-30,2005
27.48,2020-01-31,2005
27.49,2020-02-01,2005
27.5,2020-02-02,2005
27.5,2020-02-03,2006
27.49,2020-02-04,2006
27.47,2020-02-05,2006
27.45,2020-02-06,2006
27.44,2020-02-07,2006
27.41,2020-02-08,2006
27.37,2020-02-09,2006
27.33,2020-02-10,2007
27.28,2020-02-11,2007
27.24,2020-02-12,2007
27.14,2020-02-13,2007
27.09,2020-02-14,2007
27.04,2020-02-15,2007
26.99,2020-02-16,2007
26.94,2020-02-17,2008
26.91,2020-02-18,2008
26.88,2020-02-19,2008
26.85,2020-02-20,2008
26.81,2020-02-21,2008
26.77,2020-02-22,2008
26.73,2020-02-23,2008
26.68,2020-02-24,2009
26.65,2020-02-25,2009
26.62,2020-02-26,2009
26.58,2020-02-27,2009
26.62,2020-02-28,2009
26.63,2020-02-29,2009
26.64,2020-03-01,2009
26.66,2020-03-02,2010
26.66,2020-03-03,2010
26.67,2020-03-04,2010
26.77,2020-03-05,2010
26.9,2020-03-06,2010
27.08,2020-03-07,2010
27.27,2020-03-08,2010
27.45,2020-03-09,2011
27.69,2020-03-10,2011
27.92,2020-03-11,2011
28.23,2020-03-12,2011
28.54,2020-03-13,2011
28.83,2020-03-14,2011
29.12,2020-03-15,2011
29.4,2020-03-16,2012
29.73,2020-03-17,2012
30.06,2020-03-18,2012
30.52,2020-03-19,2012
30.97,2020-03-20,2012
31.37,2020-03-21,2012
31.77,2020-03-22,2012
32.17,2020-03-23,2013
32.51,2020-03-24,2013
32.85,2020-03-25,2013
33.11,2020-03-26,2013
33.37,2020-03-27,2013
33.63,2020-03-28,2013
33.89,2020-03-29,2013
34.15,2020-03-30,2014
34.37,2020-03-31,2014
34.6,2020-04-01,2014
34.9,2020-04-02,2014
35.2,2020-04-03,2014
35.45,2020-04-04,2014
35.71,2020-04-05,2014
35.97,2020-04-06,2015
36.13,2020-04-07,2015
36.3,2020-04-08,2015
36.48,2020-04-09,2015
36.64,2020-04-10,2015
36.8,2020-04-11,2015
36.95,2020-04-12,2015
37.11,2020-04-13,2016
37.27,2020-04-14,2016
37.42,2020-04-15,2016
37.54,2020-04-16,2016
37.67,2020-04-17,2016
37.75,2020-04-18,2016
37.82,2020-04-19,2016
37.89,2020-04-20,2017
37.94,2020-04-21,2017
37.99,2020-04-22,2017
38.03,2020-04-23,2017
38.05,2020-04-24,2017
38.02,2020-04-25,2017
37.99,2020-04-26,2017
37.96,2020-04-27,2018
37.97,2020-04-28,2018
37.97,2020-04-29,2018
38.01,2020-04-30,2018
38.05,2020-05-01,2018
38.08,2020-05-02,2018
38.12,2020-05-03,2018
38.16,2020-05-04,2019
38.22,2020-05-05,2019
38.29,2020-05-06,2019
38.34,2020-05-07,2019
38.39,2020-05-08,2019
38.37,2020-05-09,2019
38.34,2020-05-10,2019
38.32,2020-05-11,2020
38.33,2020-05-12,2020
38.34,2020-05-13,2020
38.33,2020-05-14,2020
38.35,2020-05-15,2020
38.33,2020-05-16,2020
38.31,2020-05-17,2020
38.3,2020-05-18,2021
38.34,2020-05-19,2021
38.39,2020-05-20,2021
38.44,2020-05-21,2021
38.5,2020-05-22,2021
38.49,2020-05-23,2021
38.48,2020-05-24,2021
38.47,2020-05-25,2022
38.53,2020-05-26,2022
38.58,2020-05-27,2022
38.62,2020-05-28,2022
38.66,2020-05-29,2022
38.65,2020-05-30,2022
38.65,2020-05-31,2022
38.64,2020-06-01,2023
38.63,2020-06-02,2023
38.63,2020-06-03,2023
38.67,2020-06-04,2023
38.71,2020-06-05,2023
38.69,2020-06-06,2023
38.68,2020-06-07,2023
38.66,2020-06-08,2024
38.68,2020-06-09,2024
38.68,2020-06-10,2024
38.67,2020-06-11,2024
38.67,2020-06-12,2024
38.59,2020-06-13,2024
38.48,2020-06-14,2024
38.36,2020-06-15,2025
38.29,2020-06-16,2025
38.22,2020-06-17,2025
38.15,2020-06-18,2025
38.09,2020-06-19,2025
37.98,2020-06-20,2025
37.88,2020-06-21,2025
37.77,2020-06-22,2026
37.74,2020-06-23,2026
37.72,2020-06-24,2026
37.74,2020-06-25,2026
37.7,2020-06-26,2026
37.64,2020-06-27,2026
37.58,2020-06-28,2026
37.52,2020-06-29,2027
37.5,2020-06-30,2027
37.49,2020-07-01,2027
37.48,2020-07-02,2027
37.5,2020-07-03,2027
37.49,2020-07-04,2027
37.48,2020-07-05,2027
37.47,2020-07-06,2028
37.52,2020-07-07,2028
37.58,2020-07-08,2028
37.61,2020-07-09,2028
37.61,2020-07-10,2028
37.59,2020-07-11,2028
37.57,2020-07-12,2028
37.55,2020-07-13,2029
37.55,2020-07-14,2029
37.56,2020-07-15,2029
37.54,2020-07-16,2029
37.5,2020-07-17,2029
37.45,2020-07-18,2029
37.4,2020-07-19,2029
37.35,2020-07-20,2030
37.34,2020-07-21,2030
37.33,2020-07-22,2030
37.34,2020-07-23,2030
37.35,2020-07-24,2030
37.33,2020-07-25,2030
37.31,2020-07-26,2030
37.29,2020-07-27,2031
37.29,2020-07-28,2031
37.28,2020-07-29,2031
37.29,2020-07-30,2031
37.27,2020-07-31,2031
37.22,2020-08-01,2031
37.16,2020-08-02,2031
37.11,2020-08-03,2032
37.08,2020-08-04,2032
37.1,2020-08-05,2032
37.08,2020-08-06,2032
37.03,2020-08-07,2032
36.94,2020-08-08,2032
36.84,2020-08-09,2032
36.74,2020-08-10,2033
36.66,2020-08-11,2033
36.59,2020-08-12,2033
36.55,2020-08-13,2033
36.5,2020-08-14,2033
36.48,2020-08-15,2033
36.46,2020-08-16,2033
36.45,2020-08-17,2034
36.45,2020-08-18,2034
36.4,2020-08-19,2034
36.35,2020-08-20,2034
36.31,2020-08-21,2034
36.28,2020-08-22,2034
36.25,2020-08-23,2034
36.22,2020-08-24,2035
36.23,2020-08-25,2035
36.24,2020-08-26,2035
36.26,2020-08-27,2035
36.22,2020-08-28,2035
36.2,2020-08-29,2035
36.17,2020-08-30,2035
36.15,2020-08-31,2036
36.11,2020-09-01,2036
36.07,2020-09-02,2036
36.03,2020-09-03,2036
35.99,2020-09-04,2036
35.96,2020-09-05,2036
35.92,2020-09-06,2036
35.89,2020-09-07,2037
35.89,2020-09-08,2037
35.89,2020-09-09,2037
35.9,2020-09-10,2037
35.9,2020-09-11,2037
35.89,2020-09-12,2037
35.89,2020-09-13,2037
35.88,2020-09-14,2038
35.89,2020-09-15,2038
35.91,2020-09-16,2038
35.85,2020-09-17,2038
35.79,2020-09-18,2038
35.72,2020-09-19,2038
35.65,2020-09-20,2038
35.58,2020-09-21,2039
35.56,2020-09-22,2039
35.54,2020-09-23,2039
35.5,2020-09-24,2039
35.46,2020-09-25,2039
35.44,2020-09-26,2039
35.43,2020-09-27,2039
35.41,2020-09-28,2040
35.42,2020-09-29,2040
35.42,2020-09-30,2040
35.46,2020-10-01,2040
35.5,2020-10-02,2040
35.51,2020-10-03,2040
35.52,2020-10-04,2040
35.54,2020-10-05,2041
35.53,2020-10-06,2041
35.52,2020-10-07,2041
35.57,2020-10-08,2041
35.57,2020-10-09,2041
35.55,2020-10-10,2041
35.52,2020-10-11,2041
35.49,2020-10-12,2042
35.48,2020-10-13,2042
35.47,2020-10-14,2042
35.5,2020-10-15,2042
35.53,2020-10-16,2042
35.53,2020-10-17,2042
35.53,2020-10-18,2042
35.54,2020-10-19,2043
35.56,2020-10-20,2043
35.59,2020-10-21,2043
35.64,2020-10-22,2043
35.62,2020-10-23,2043
35.57,2020-10-24,2043
35.53,2020-10-25,2043
35.49,2020-10-26,2044
35.46,2020-10-27,2044
35.44,2020-10-28,2044
35.43,2020-10-29,2044
35.42,2020-10-30,2044
35.44,2020-10-31,2044
35.45,2020-11-01,2044
35.47,2020-11-02,2045
35.52,2020-11-03,2045
35.58,2020-11-04,2045
35.63,2020-11-05,2045
35.68,2020-11-06,2045
35.71,2020-11-07,2045
35.74,2020-11-08,2045
35.77,2020-11-09,2046
35.82,2020-11-10,2046
35.88,2020-11-11,2046
35.93,2020-11-12,2046
35.95,2020-11-13,2046
35.97,2020-11-14,2046
35.99,2020-11-15,2046
36.01,2020-11-16,2047
36.01,2020-11-17,2047
36,2020-11-18,2047
36,2020-11-19,2047
36,2020-11-20,2047
36,2020-11-21,2047
35.99,2020-11-22,2047
35.99,2020-11-23,2048
35.95,2020-11-24,2048
35.91,2020-11-25,2048
35.96,2020-11-26,2048
35.98,2020-11-27,2048
35.95,2020-11-28,2048
35.93,2020-11-29,2048
35.9,2020-11-30,2049
35.89,2020-12-01,2049
35.87,2020-12-02,2049
35.89,2020-12-03,2049
35.9,2020-12-04,2049
35.91,2020-12-05,2049
35.92,2020-12-06,2049
35.93,2020-12-07,2050
35.96,2020-12-08,2050
35.99,2020-12-09,2050
36.03,2020-12-10,2050
36.05,2020-12-11,2050
36.06,2020-12-12,2050
36.03,2020-12-13,2050
36.01,2020-12-14,2051
35.98,2020-12-15,2051
35.95,2020-12-16,2051
35.97,2020-12-17,2051
35.98,2020-12-18,2051
35.95,2020-12-19,2051
35.92,2020-12-20,2051
35.89,2020-12-21,2052
35.89,2020-12-22,2052
35.9,2020-12-23,2052
35.91,2020-12-24,2052
35.91,2020-12-25,2052
35.91,2020-12-26,2052
35.92,2020-12-27,2052
35.92,2020-12-28,2053
35.92,2020-12-29,2053
35.93,2020-12-30,2053
35.93,2020-12-31,2053
35.93,2021-01-01,2153
35.94,2021-01-02,2153
35.94,2021-01-03,2153
35.95,2021-01-04,2101
35.92,2021-01-05,2101
35.89,2021-01-06,2101
35.89,2021-01-07,2101
35.89,2021-01-08,2101
35.89,2021-01-09,2101
35.88,2021-01-10,2101
35.88,2021-01-11,2102
35.87,2021-01-12,2102
35.86,2021-01-13,2102
35.85,2021-01-14,2102
35.79,2021-01-15,2102
35.74,2021-01-16,2102
35.69,2021-01-17,2102
35.67,2021-01-18,2103
35.68,2021-01-19,2103
35.68,2021-01-20,2103
35.72,2021-01-21,2103
35.77,2021-01-22,2103
35.81,2021-01-23,2103
35.85,2021-01-24,2103
35.9,2021-01-25,2104
35.92,2021-01-26,2104
35.94,2021-01-27,2104
35.92,2021-01-28,2104
35.9,2021-01-29,2104
35.89,2021-01-30,2104
35.87,2021-01-31,2104
35.85,2021-02-01,2105
35.8,2021-02-02,2105
35.69,2021-02-03,2105
35.63,2021-02-04,2105
35.57,2021-02-05,2105
35.52,2021-02-06,2105
35.46,2021-02-07,2105
35.4,2021-02-08,2106
35.3,2021-02-09,2106
35.2,2021-02-10,2106
35.11,2021-02-11,2106
35.01,2021-02-12,2106
34.92,2021-02-13,2106
34.83,2021-02-14,2106
34.74,2021-02-15,2107
34.63,2021-02-16,2107
34.51,2021-02-17,2107
34.39,2021-02-18,2107
34.27,2021-02-19,2107
34.15,2021-02-20,2107
34.03,2021-02-21,2107
33.91,2021-02-22,2108
33.79,2021-02-23,2108
33.67,2021-02-24,2108
33.53,2021-02-25,2108
33.35,2021-02-26,2108
33.17,2021-02-27,2108
32.99,2021-02-28,2108
32.81,2021-03-01,2109
32.58,2021-03-02,2109
32.33,2021-03-03,2109
32.11,2021-03-04,2109
31.88,2021-03-05,2109
31.65,2021-03-06,2109
31.43,2021-03-07,2109
31.2,2021-03-08,2110
30.93,2021-03-09,2110
30.67,2021-03-10,2110
30.38,2021-03-11,2110
30.1,2021-03-12,2110
29.81,2021-03-13,2110
29.53,2021-03-14,2110
29.25,2021-03-15,2111
28.96,2021-03-16,2111
28.68,2021-03-17,2111
28.47,2021-03-18,2111
28.25,2021-03-19,2111
28.05,2021-03-20,2111
27.84,2021-03-21,2111
27.62,2021-03-22,2112
27.46,2021-03-23,2112
27.3,2021-03-24,2112
27.24,2021-03-25,2112
27.16,2021-03-26,2112
27.08,2021-03-27,2112
26.99,2021-03-28,2112
26.91,2021-03-29,2113
26.91,2021-03-30,2113
26.9,2021-03-31,2113
26.93,2021-04-01,2113
26.95,2021-04-02,2113
26.98,2021-04-03,2113
27,2021-04-04,2113
27.02,2021-04-05,2114
27.04,2021-04-06,2114
27.07,2021-04-07,2114
27.09,2021-04-08,2114
27.12,2021-04-09,2114
27.14,2021-04-10,2114
27.17,2021-04-11,2114
27.2,2021-04-12,2115
27.21,2021-04-13,2115
27.23,2021-04-14,2115
27.15,2021-04-15,2115
26.88,2021-04-16,2115
26.61,2021-04-17,2115
26.34,2021-04-18,2115
26.07,2021-04-19,2116
25.68,2021-04-20,2116
25.45,2021-04-21,2116
25.17,2021-04-22,2116
24.88,2021-04-23,2116
24.63,2021-04-24,2116
24.37,2021-04-25,2116
24.12,2021-04-26,2117
24.08,2021-04-27,2117
24.03,2021-04-28,2117
23.99,2021-04-29,2117
23.94,2021-04-30,2117
23.9,2021-05-01,2117
23.85,2021-05-02,2117
23.81,2021-05-03,2118
23.8,2021-05-04,2118
23.8,2021-05-05,2118
23.87,2021-05-06,2118
24,2021-05-07,2118
24.13,2021-05-08,2118
24.26,2021-05-09,2118
24.39,2021-05-10,2119
24.49,2021-05-11,2119
24.62,2021-05-12,2119
24.75,2021-05-13,2119
24.8,2021-05-14,2119
24.84,2021-05-15,2119
24.88,2021-05-16,2119
24.91,2021-05-17,2120
24.93,2021-05-18,2120
24.91,2021-05-19,2120
24.88,2021-05-20,2120
24.89,2021-05-21,2120
24.99,2021-05-22,2120
25.08,2021-05-23,2120
25.18,2021-05-24,2121
25.24,2021-05-25,2121
25.27,2021-05-26,2121
25.31,2021-05-27,2121
25.35,2021-05-28,2121
25.4,2021-05-29,2121
25.46,2021-05-30,2121
25.51,2021-05-31,2122
25.59,2021-06-01,2122
25.74,2021-06-02,2122
25.9,2021-06-03,2122
26.05,2021-06-04,2122
26.2,2021-06-05,2122
26.36,2021-06-06,2122
26.51,2021-06-07,2123
26.64,2021-06-08,2123
26.79,2021-06-09,2123
26.92,2021-06-10,2123
27.05,2021-06-11,2123
27.18,2021-06-12,2123
27.31,2021-06-13,2123
27.44,2021-06-14,2124
27.53,2021-06-15,2124
27.65,2021-06-16,2124
27.77,2021-06-17,2124
27.88,2021-06-18,2124
27.99,2021-06-19,2124
28.11,2021-06-20,2124
28.22,2021-06-21,2125
28.28,2021-06-22,2125
28.35,2021-06-23,2125
28.43,2021-06-24,2125
28.5,2021-06-25,2125
28.58,2021-06-26,2125
28.66,2021-06-27,2125
28.78,2021-06-28,2126
28.74,2021-06-29,2126
28.73,2021-06-30,2126
28.74,2021-07-01,2126
28.76,2021-07-02,2126
28.8,2021-07-03,2126
28.85,2021-07-04,2126
28.9,2021-07-05,2127
28.87,2021-07-06,2127
28.85,2021-07-07,2127
28.82,2021-07-08,2127
28.8,2021-07-09,2127
28.8,2021-07-10,2127
28.81,2021-07-11,2127
28.81,2021-07-12,2128
28.79,2021-07-13,2128
28.8,2021-07-14,2128
28.73,2021-07-15,2128
28.62,2021-07-16,2128
28.53,2021-07-17,2128
28.44,2021-07-18,2128
28.36,2021-07-19,2129
28.26,2021-07-20,2129
28.17,2021-07-21,2129
28.05,2021-07-22,2129
27.86,2021-07-23,2129
27.71,2021-07-24,2129
27.56,2021-07-25,2129
27.41,2021-07-26,2130
27.33,2021-07-27,2130
27.18,2021-07-28,2130
27.03,2021-07-29,2130
26.85,2021-07-30,2130
26.66,2021-07-31,2130
26.46,2021-08-01,2130
26.26,2021-08-02,2131
26,2021-08-03,2131
25.84,2021-08-04,2131
25.63,2021-08-05,2131
25.42,2021-08-06,2131
25.17,2021-08-07,2131
24.93,2021-08-08,2131
24.69,2021-08-09,2132
24.51,2021-08-10,2132
24.45,2021-08-11,2132
24.38,2021-08-12,2132
24.26,2021-08-13,2132
24.1,2021-08-14,2132
23.95,2021-08-15,2132
23.79,2021-08-16,2133
23.62,2021-08-17,2133
23.4,2021-08-18,2133
23.2,2021-08-19,2133
23.01,2021-08-20,2133
22.87,2021-08-21,2133
22.72,2021-08-22,2133
22.57,2021-08-23,2134
22.44,2021-08-24,2134
22.3,2021-08-25,2134
22.16,2021-08-26,2134
21.88,2021-08-27,2134
21.65,2021-08-28,2134
21.42,2021-08-29,2134
21.21,2021-08-30,2135
21.09,2021-08-31,2135
21.04,2021-09-01,2135
21.03,2021-09-02,2135
21.03,2021-09-03,2135
21.07,2021-09-04,2135
21.11,2021-09-05,2135
21.16,2021-09-06,2136
21.28,2021-09-07,2136
21.27,2021-09-08,2136
21.26,2021-09-09,2136
21.23,2021-09-10,2136
21.24,2021-09-11,2136
21.26,2021-09-12,2136
21.27,2021-09-13,2137
21.29,2021-09-14,2137
21.44,2021-09-15,2137
21.57,2021-09-16,2137
21.7,2021-09-17,2137
21.86,2021-09-18,2137
22.03,2021-09-19,2137
22.19,2021-09-20,2138
22.37,2021-09-21,2138
22.62,2021-09-22,2138
22.98,2021-09-23,2138
23.36,2021-09-24,2138
23.73,2021-09-25,2138
24.1,2021-09-26,2138
23.65,2021-09-27,2139
23.19,2021-09-28,2139
22.74,2021-09-29,2139
22.28,2021-09-30,2139
21.93,2021-10-01,2139
21.62,2021-10-02,2139
21.31,2021-10-03,2139
21,2021-10-04,2140
20.77,2021-10-05,2140
20.58,2021-10-06,2140
20.45,2021-10-07,2140
20.32,2021-10-08,2140
20.21,2021-10-09,2140
20.1,2021-10-10,2140
19.98,2021-10-11,2141
19.9,2021-10-12,2141
19.86,2021-10-13,2141
19.82,2021-10-14,2141
19.81,2021-10-15,2141
19.83,2021-10-16,2141
19.86,2021-10-17,2141
19.89,2021-10-18,2142
20,2021-10-19,2142
20.06,2021-10-20,2142
20.12,2021-10-21,2142
20.19,2021-10-22,2142
20.26,2021-10-23,2142
20.33,2021-10-24,2142
20.41,2021-10-25,2143
20.53,2021-10-26,2143
20.64,2021-10-27,2143
20.67,2021-10-28,2143
20.74,2021-10-29,2143
20.79,2021-10-30,2143
20.85,2021-10-31,2143
20.9,2021-11-01,2144
21,2021-11-02,2144
21.06,2021-11-03,2144
21.09,2021-11-04,2144
21.13,2021-11-05,2144
21.17,2021-11-06,2144
21.21,2021-11-07,2144
21.25,2021-11-08,2145
21.29,2021-11-09,2145
21.34,2021-11-10,2145
21.4,2021-11-11,2145
21.46,2021-11-12,2145
21.5,2021-11-13,2145
21.54,2021-11-14,2145
21.55,2021-11-15,2146
21.57,2021-11-16,2146
21.62,2021-11-17,2146
21.62,2021-11-18,2146
21.62,2021-11-19,2146
21.66,2021-11-20,2146
21.7,2021-11-21,2146
21.73,2021-11-22,2147
21.73,2021-11-23,2147
21.66,2021-11-24,2147
21.53,2021-11-25,2147
21.54,2021-11-26,2147
21.57,2021-11-27,2147
21.6,2021-11-28,2147
21.63,2021-11-29,2148
21.67,2021-11-30,2148
21.79,2021-12-01,2148
21.8,2021-12-02,2148
21.81,2021-12-03,2148
21.86,2021-12-04,2148
21.91,2021-12-05,2148
21.95,2021-12-06,2149
21.99,2021-12-07,2149
22.08,2021-12-08,2149
22.14,2021-12-09,2149
22.22,2021-12-10,2149
22.3,2021-12-11,2149
22.39,2021-12-12,2149
22.47,2021-12-13,2150
22.55,2021-12-14,2150
22.64,2021-12-15,2150
22.67,2021-12-16,2150
22.73,2021-12-17,2150
22.8,2021-12-18,2150
22.85,2021-12-19,2150
22.91,2021-12-20,2151
22.97,2021-12-21,2151
23.04,2021-12-22,2151
23.1,2021-12-23,2151
23.17,2021-12-24,2151
23.24,2021-12-25,2151
23.31,2021-12-26,2151
23.37,2021-12-27,2152
23.44,2021-12-28,2152
23.51,2021-12-29,2152
23.58,2021-12-30,2152
23.63,2021-12-31,2152
23.68,2022-01-01,2252
23.74,2022-01-02,2252
23.79,2022-01-03,2201
23.7,2022-01-04,2201
23.62,2022-01-05,2201
23.56,2022-01-06,2201
23.5,2022-01-07,2201
23.44,2022-01-08,2201
23.4,2022-01-09,2201
23.44,2022-01-10,2202
23.4,2022-01-11,2202
23.38,2022-01-12,2202
23.35,2022-01-13,2202
23.39,2022-01-14,2202
23.43,2022-01-15,2202
23.48,2022-01-16,2202
23.53,2022-01-17,2203
23.55,2022-01-18,2203
23.63,2022-01-19,2203
23.71,2022-01-20,2203
23.8,2022-01-21,2203
23.93,2022-01-22,2203
24.06,2022-01-23,2203
24.19,2022-01-24,2204
24.34,2022-01-25,2204
24.43,2022-01-26,2204
24.52,2022-01-27,2204
24.68,2022-01-28,2204
24.86,2022-01-29,2204
25.04,2022-01-30,2204
25.22,2022-01-31,2205
25.31,2022-02-01,2205
25.45,2022-02-02,2205
25.53,2022-02-03,2205
25.62,2022-02-04,2205
25.7,2022-02-05,2205
25.78,2022-02-06,2205
25.86,2022-02-07,2206
25.87,2022-02-08,2206
25.87,2022-02-09,2206
25.87,2022-02-10,2206
25.9,2022-02-11,2206
25.93,2022-02-12,2206
25.96,2022-02-13,2206
25.99,2022-02-14,2207
25.96,2022-02-15,2207
26.02,2022-02-16,2207
26.05,2022-02-17,2207
26.07,2022-02-18,2207
26.06,2022-02-19,2207
26.05,2022-02-20,2207
26.04,2022-02-21,2208
25.93,2022-02-22,2208
25.87,2022-02-23,2208
25.87,2022-02-24,2208
25.87,2022-02-25,2208
